ID,TraitDefinitionID,MaxRanks,NodeEntryType
33468,33605,1,2
33469,33606,3,2
33470,33607,2,2
33471,33608,2,2
33472,33609,1,1
33473,33610,1,1
33489,33626,1,2
33490,33627,1,2
33491,33628,1,2
33492,33629,1,2
33493,33630,1,2
33494,33631,1,2
33495,33632,1,2
33496,33633,1,2
33497,33634,1,2
33498,33635,1,2
33499,33636,1,2
33500,33637,1,2
33501,33638,1,2
33502,33639,1,2
33503,33640,1,2
35103,35240,1,8
35104,35241,1,8
35105,35242,1,8
35106,35243,1,8
35107,35244,1,8
35108,35245,1,8
35109,35246,1,8
35110,35247,30,7
35111,35248,1,8
35112,35249,1,8
35113,35250,1,8
35114,35251,1,8
35115,35252,1,8
35116,35253,1,8
35117,35254,1,8
35118,35255,30,7
35119,35256,1,8
35120,35257,1,8
35121,35258,1,8
35122,35259,1,8
35123,35260,1,8
35124,35261,1,8
35125,35262,1,8
35126,35263,30,7
35127,35264,1,8
35128,35265,1,8
35129,35266,1,8
35130,35267,1,8
35131,35268,1,8
35132,35269,1,8
35133,35270,1,8
35134,35271,30,7
35135,35272,1,8
35136,35273,1,8
35137,35274,1,8
35138,35275,1,8
35139,35276,1,8
35140,35277,1,8
35141,35278,1,8
35142,35279,30,7
35143,35280,1,8
35144,35281,1,8
35145,35282,1,8
35146,35283,1,8
35147,35284,1,8
35148,35285,1,8
35149,35286,1,8
35150,35287,30,7
35151,35288,1,8
35152,35289,1,8
35153,35290,1,8
35154,35291,1,8
35155,35292,1,8
35156,35293,1,8
35157,35294,1,8
35158,35295,30,7
35159,35296,1,9
35160,35297,1,9
35161,35298,1,9
35162,35299,1,9
35163,35300,1,9
35164,35301,1,9
35165,35302,1,9
35722,35859,1,8
35723,35860,1,8
35724,35861,1,8
35725,35862,1,8
35726,35863,1,8
35727,35864,1,8
35728,35865,25,7
35729,35866,1,8
35730,35867,1,8
35731,35868,1,8
35732,35869,1,8
35733,35870,1,8
35734,35871,1,8
35735,35872,25,7
35736,35873,1,8
35737,35874,1,8
35738,35875,1,8
35739,35876,1,8
35740,35877,1,8
35741,35878,1,8
35742,35879,25,7
35743,35880,1,8
35744,35881,1,8
35745,35882,1,8
35746,35883,1,8
35747,35884,1,8
35748,35885,1,8
35749,35886,1,8
35750,35887,1,8
35751,35888,35,7
35752,35889,1,9
35753,35890,1,9
35754,35891,1,9
35755,35892,1,9
35756,35893,1,8
35757,35894,1,8
35758,35895,1,8
35759,35896,1,8
35760,35897,1,8
35761,35898,20,7
35762,35899,1,8
35763,35900,1,8
35764,35901,1,8
35765,35902,1,8
35766,35903,1,8
35767,35904,20,7
35768,35905,1,8
35769,35906,1,8
35770,35907,1,8
35771,35908,1,8
35772,35909,1,8
35773,35910,1,8
35774,35911,1,8
35775,35912,30,7
35776,35913,1,8
35777,35914,1,8
35778,35915,1,8
35779,35916,1,8
35780,35917,1,8
35781,35918,1,8
35782,35919,1,8
35783,35920,30,7
35784,35921,1,8
35785,35922,1,8
35786,35923,1,8
35787,35924,1,8
35788,35925,1,8
35789,35926,1,8
35790,35927,1,8
35791,35928,30,7
35792,35929,1,9
35793,35930,1,9
35794,35931,1,9
35795,35932,1,9
35796,35933,1,9
35797,35934,1,8
35798,35935,1,8
35799,35936,1,8
35800,35937,1,8
35801,35938,1,8
35802,35939,20,7
35803,35940,1,8
35804,35941,1,8
35805,35942,1,8
35806,35943,1,8
35807,35944,1,8
35808,35945,20,7
35809,35946,1,8
35810,35947,1,8
35811,35948,1,8
35812,35949,1,8
35813,35950,1,8
35814,35951,20,7
35815,35952,1,8
35816,35953,1,8
35817,35954,1,8
35818,35955,1,8
35819,35956,1,8
35820,35957,20,7
35821,35958,1,8
35822,35959,1,8
35823,35960,1,8
35824,35961,1,8
35825,35962,1,8
35826,35963,1,8
35827,35964,1,8
35828,35965,30,7
35829,35966,1,8
35830,35967,1,8
35831,35968,1,8
35832,35969,1,8
35833,35970,1,8
35834,35971,20,7
35835,35972,1,8
35836,35973,1,8
35837,35974,1,8
35838,35975,1,8
35839,35976,1,8
35840,35977,20,7
35841,35978,1,8
35842,35979,1,8
35843,35980,1,8
35844,35981,1,8
35845,35982,1,8
35846,35983,20,7
35847,35984,1,8
35848,35985,1,8
35849,35986,1,8
35850,35987,1,8
35851,35988,1,8
35852,35989,20,7
35853,35990,1,8
35854,35991,1,8
35855,35992,1,8
35856,35993,1,8
35857,35994,1,8
35858,35995,1,8
35859,35996,1,8
35860,35997,30,7
35861,35998,1,8
35862,35999,1,8
35863,36000,1,8
35864,36001,1,8
35865,36002,1,8
35866,36003,1,8
35867,36004,1,8
35868,36005,30,7
35869,36006,1,9
35870,36007,1,9
35871,36008,1,9
35872,36009,1,9
35873,36010,1,9
35874,36011,1,9
35875,36012,1,9
35876,36013,1,9
35877,36014,1,9
35878,36015,1,9
35879,36016,1,9
35880,36017,1,8
35881,36018,1,8
35882,36019,1,8
35883,36020,1,8
35884,36021,1,8
35885,36022,20,7
35886,36023,1,8
35887,36024,1,8
35888,36025,1,8
35889,36026,1,8
35890,36027,1,8
35891,36028,20,7
35892,36029,1,8
35893,36030,1,8
35894,36031,1,8
35895,36032,1,8
35896,36033,1,8
35897,36034,20,7
35898,36035,1,8
35899,36036,1,8
35900,36037,1,8
35901,36038,1,8
35902,36039,1,8
35903,36040,20,7
35904,36041,1,8
35905,36042,1,8
35906,36043,1,8
35907,36044,1,8
35908,36045,1,8
35909,36046,1,8
35910,36047,1,8
35911,36048,30,7
35912,36049,1,8
35913,36050,1,8
35914,36051,1,8
35915,36052,1,8
35916,36053,1,8
35917,36054,20,7
35918,36055,1,8
35919,36056,1,8
35920,36057,1,8
35921,36058,1,8
35922,36059,1,8
35923,36060,20,7
35924,36061,1,8
35925,36062,1,8
35926,36063,1,8
35927,36064,1,8
35928,36065,1,8
35929,36066,20,7
35930,36067,1,8
35931,36068,1,8
35932,36069,1,8
35933,36070,1,8
35934,36071,1,8
35935,36072,20,7
35936,36073,1,8
35937,36074,1,8
35938,36075,1,8
35939,36076,1,8
35940,36077,1,8
35941,36078,1,8
35942,36079,1,8
35943,36080,30,7
35944,36081,1,8
35945,36082,1,8
35946,36083,1,8
35947,36084,1,8
35948,36085,1,8
35949,36086,1,8
35950,36087,1,8
35951,36088,30,7
35952,36089,1,9
35953,36090,1,9
35954,36091,1,9
35955,36092,1,9
35956,36093,1,9
35957,36094,1,9
35958,36095,1,9
35959,36096,1,9
35960,36097,1,9
35961,36098,1,9
35962,36099,1,9
35963,36100,1,8
35964,36101,1,8
35965,36102,1,8
35966,36103,1,8
35967,36104,1,8
35968,36105,1,8
35969,36106,1,8
35970,36107,1,8
35971,36108,1,8
35972,36109,1,8
35973,36110,45,7
35974,36111,1,8
35975,36112,1,8
35976,36113,1,8
35977,36114,1,8
35978,36115,1,8
35979,36116,1,8
35980,36117,1,8
35981,36118,30,7
35982,36119,1,8
35983,36120,1,8
35984,36121,1,8
35985,36122,1,8
35986,36123,1,8
35987,36124,1,8
35988,36125,25,7
35989,36126,1,8
35990,36127,1,8
35991,36128,1,8
35992,36129,1,8
35993,36130,1,8
35994,36131,1,8
35995,36132,1,8
35996,36133,30,7
35997,36134,1,9
35998,36135,1,9
35999,36136,1,9
36000,36137,1,9
36001,36138,1,8
36002,36139,1,8
36003,36140,1,8
36004,36141,1,8
36005,36142,1,8
36006,36143,1,8
36007,36144,1,8
36008,36145,1,8
36009,36146,1,8
36010,36147,40,7
36011,36148,1,8
36012,36149,1,8
36013,36150,1,8
36014,36151,1,8
36015,36152,1,8
36016,36153,1,8
36017,36154,1,8
36018,36155,1,8
36019,36156,1,8
36020,36157,40,7
36021,36158,1,8
36022,36159,1,8
36023,36160,1,8
36024,36161,1,8
36025,36162,1,8
36026,36163,1,8
36027,36164,1,8
36028,36165,1,8
36029,36166,1,8
36030,36167,40,7
36031,36168,1,8
36032,36169,1,8
36033,36170,1,8
36034,36171,1,8
36035,36172,1,8
36036,36173,1,8
36037,36174,1,8
36038,36175,1,8
36039,36176,1,8
36040,36177,40,7
36041,36178,1,8
36042,36179,1,8
36043,36180,1,8
36044,36181,1,8
36045,36182,1,8
36046,36183,1,8
36047,36184,1,8
36048,36185,1,8
36049,36186,1,8
36050,36187,40,7
36051,36188,1,9
36052,36189,1,9
36053,36190,1,9
36054,36191,1,9
36055,36192,1,9
36056,36193,1,8
36057,36194,1,8
36058,36195,1,8
36059,36196,1,8
36060,36197,1,8
36061,36198,1,8
36062,36199,1,8
36063,36200,1,8
36064,36201,1,8
36065,36202,1,8
36066,36203,1,8
36067,36204,50,7
36068,36205,0,9
36069,36206,1,8
36070,36207,1,8
36071,36208,1,8
36072,36209,1,8
36073,36210,1,8
36074,36211,1,8
36075,36212,1,8
36076,36213,30,7
36077,36214,1,8
36078,36215,1,8
36079,36216,1,8
36080,36217,1,8
36081,36218,1,8
36082,36219,1,8
36083,36220,1,8
36084,36221,30,7
36085,36222,1,8
36086,36223,1,8
36087,36224,1,8
36088,36225,1,8
36089,36226,1,8
36090,36227,1,8
36091,36228,1,8
36092,36229,30,7
36093,36230,1,8
36094,36231,1,8
36095,36232,1,8
36096,36233,1,8
36097,36234,1,8
36098,36235,1,8
36099,36236,1,8
36100,36237,30,7
36101,36238,1,8
36102,36239,1,8
36103,36240,1,8
36104,36241,1,8
36105,36242,1,8
36106,36243,1,8
36107,36244,1,8
36108,36245,30,7
36109,36246,1,8
36110,36247,1,8
36111,36248,1,8
36112,36249,1,8
36113,36250,1,8
36114,36251,1,8
36115,36252,1,8
36116,36253,30,7
36117,36254,1,8
36118,36255,1,8
36119,36256,1,8
36120,36257,1,8
36121,36258,1,8
36122,36259,1,8
36123,36260,1,8
36124,36261,30,7
36125,36262,1,9
36126,36263,1,9
36127,36264,1,9
36128,36265,1,9
36129,36266,1,9
36130,36267,1,9
36131,36268,1,9
36132,36269,1,8
36133,36270,1,8
36134,36271,1,8
36135,36272,1,8
36136,36273,1,8
36137,36274,20,7
36138,36275,1,8
36139,36276,1,8
36140,36277,1,8
36141,36278,1,8
36142,36279,1,8
36143,36280,20,7
36144,36281,1,8
36145,36282,1,8
36146,36283,1,8
36147,36284,1,8
36148,36285,1,8
36149,36286,20,7
36150,36287,1,8
36151,36288,1,8
36152,36289,1,8
36153,36290,1,8
36154,36291,1,8
36155,36292,20,7
36156,36293,1,8
36157,36294,1,8
36158,36295,1,8
36159,36296,1,8
36160,36297,1,8
36161,36298,1,8
36162,36299,1,8
36163,36300,30,7
36164,36301,1,8
36165,36302,1,8
36166,36303,1,8
36167,36304,1,8
36168,36305,1,8
36169,36306,20,7
36170,36307,1,8
36171,36308,1,8
36172,36309,1,8
36173,36310,1,8
36174,36311,1,8
36175,36312,20,7
36176,36313,1,8
36177,36314,1,8
36178,36315,1,8
36179,36316,1,8
36180,36317,1,8
36181,36318,20,7
36182,36319,1,8
36183,36320,1,8
36184,36321,1,8
36185,36322,1,8
36186,36323,1,8
36187,36324,20,7
36188,36325,1,8
36189,36326,1,8
36190,36327,1,8
36191,36328,1,8
36192,36329,1,8
36193,36330,1,8
36194,36331,1,8
36195,36332,30,7
36196,36333,1,8
36197,36334,1,8
36198,36335,1,8
36199,36336,1,8
36200,36337,1,8
36201,36338,1,8
36202,36339,1,8
36203,36340,30,7
36204,36341,1,9
36205,36342,1,9
36206,36343,1,9
36207,36344,1,9
36208,36345,1,9
36209,36346,1,9
36210,36347,1,9
36211,36348,1,9
36212,36349,1,9
36213,36350,1,9
36214,36351,1,9
36215,36352,1,8
36216,36353,1,8
36217,36354,1,8
36218,36355,1,8
36219,36356,1,8
36220,36357,20,7
36221,36358,1,8
36222,36359,1,8
36223,36360,1,8
36224,36361,1,8
36225,36362,1,8
36226,36363,20,7
36227,36364,1,8
36228,36365,1,8
36229,36366,1,8
36230,36367,1,8
36231,36368,1,8
36232,36369,1,8
36233,36370,1,8
36234,36371,30,7
36235,36372,1,8
36236,36373,1,8
36237,36374,1,8
36238,36375,1,8
36239,36376,1,8
36240,36377,1,8
36241,36378,1,8
36242,36379,30,7
36243,36380,1,8
36244,36381,1,8
36245,36382,1,8
36246,36383,1,8
36247,36384,1,8
36248,36385,1,8
36249,36386,1,8
36250,36387,30,7
36251,36388,1,9
36252,36389,1,9
36253,36390,1,9
36254,36391,1,9
36255,36392,1,9
36256,36393,1,8
36257,36394,1,8
36258,36395,1,8
36259,36396,1,8
36260,36397,1,8
36261,36398,20,7
36262,36399,1,8
36263,36400,1,8
36264,36401,1,8
36265,36402,1,8
36266,36403,1,8
36267,36404,20,7
36268,36405,1,8
36269,36406,1,8
36270,36407,1,8
36271,36408,1,8
36272,36409,1,8
36273,36410,20,7
36274,36411,1,8
36275,36412,1,8
36276,36413,1,8
36277,36414,1,8
36278,36415,1,8
36279,36416,20,7
36280,36417,1,8
36281,36418,1,8
36282,36419,1,8
36283,36420,1,8
36284,36421,1,8
36285,36422,1,8
36286,36423,1,8
36287,36424,30,7
36288,36425,1,8
36289,36426,1,8
36290,36427,1,8
36291,36428,1,8
36292,36429,1,8
36293,36430,20,7
36294,36431,1,8
36295,36432,1,8
36296,36433,1,8
36297,36434,1,8
36298,36435,1,8
36299,36436,20,7
36300,36437,1,8
36301,36438,1,8
36302,36439,1,8
36303,36440,1,8
36304,36441,1,8
36305,36442,20,7
36306,36443,1,8
36307,36444,1,8
36308,36445,1,8
36309,36446,1,8
36310,36447,1,8
36311,36448,20,7
36312,36449,1,8
36313,36450,1,8
36314,36451,1,8
36315,36452,1,8
36316,36453,1,8
36317,36454,1,8
36318,36455,1,8
36319,36456,30,7
36320,36457,1,8
36321,36458,1,8
36322,36459,1,8
36323,36460,1,8
36324,36461,1,8
36325,36462,1,8
36326,36463,1,8
36327,36464,30,7
36328,36465,1,9
36329,36466,1,9
36330,36467,1,9
36331,36468,1,9
36332,36469,1,9
36333,36470,1,9
36334,36471,1,9
36335,36472,1,9
36336,36473,1,9
36337,36474,1,9
36338,36475,1,9
36339,36476,1,8
36340,36477,1,8
36341,36478,1,8
36342,36479,1,8
36343,36480,1,8
36344,36481,1,8
36345,36482,25,7
36346,36483,1,8
36347,36484,1,8
36348,36485,1,8
36349,36486,1,8
36350,36487,1,8
36351,36488,1,8
36352,36489,25,7
36353,36490,1,8
36354,36491,1,8
36355,36492,1,8
36356,36493,1,8
36357,36494,1,8
36358,36495,1,8
36359,36496,25,7
36360,36497,1,8
36361,36498,1,8
36362,36499,1,8
36363,36500,1,8
36364,36501,1,8
36365,36502,1,8
36366,36503,1,8
36367,36504,1,8
36368,36505,35,7
36369,36506,1,9
36370,36507,1,9
36371,36508,1,9
36372,36509,1,9
36373,36510,1,8
36374,36511,1,8
36375,36512,1,8
36376,36513,1,8
36377,36514,1,8
36378,36515,1,8
36379,36516,1,8
36380,36517,1,8
36381,36518,1,8
36382,36519,1,8
36383,36520,45,7
36384,36521,1,8
36385,36522,1,8
36386,36523,1,8
36387,36524,1,8
36388,36525,1,8
36389,36526,1,8
36390,36527,1,8
36391,36528,30,7
36392,36529,1,8
36393,36530,1,8
36394,36531,1,8
36395,36532,1,8
36396,36533,1,8
36397,36534,1,8
36398,36535,25,7
36399,36536,1,8
36400,36537,1,8
36401,36538,1,8
36402,36539,1,8
36403,36540,1,8
36404,36541,1,8
36405,36542,1,8
36406,36543,30,7
36407,36544,1,9
36408,36545,1,9
36409,36546,1,9
36410,36547,1,9
36411,36548,1,8
36412,36549,1,8
36413,36550,1,8
36414,36551,1,8
36415,36552,1,8
36416,36553,1,8
36417,36554,1,8
36418,36555,1,8
36419,36556,1,8
36420,36557,40,7
36421,36558,1,8
36422,36559,1,8
36423,36560,1,8
36424,36561,1,8
36425,36562,1,8
36426,36563,1,8
36427,36564,1,8
36428,36565,1,8
36429,36566,1,8
36430,36567,40,7
36431,36568,1,8
36432,36569,1,8
36433,36570,1,8
36434,36571,1,8
36435,36572,1,8
36436,36573,1,8
36437,36574,1,8
36438,36575,1,8
36439,36576,1,8
36440,36577,40,7
36441,36578,1,8
36442,36579,1,8
36443,36580,1,8
36444,36581,1,8
36445,36582,1,8
36446,36583,1,8
36447,36584,1,8
36448,36585,1,8
36449,36586,1,8
36450,36587,40,7
36451,36588,1,8
36452,36589,1,8
36453,36590,1,8
36454,36591,1,8
36455,36592,1,8
36456,36593,1,8
36457,36594,1,8
36458,36595,1,8
36459,36596,1,8
36460,36597,40,7
36461,36598,1,9
36462,36599,1,9
36463,36600,1,9
36464,36601,1,9
36465,36602,1,9
36466,36603,1,8
36467,36604,1,8
36468,36605,1,8
36469,36606,1,8
36470,36607,1,8
36471,36608,1,8
36472,36609,1,8
36473,36610,1,8
36474,36611,1,8
36475,36612,1,8
36476,36613,1,8
36477,36614,50,7
36478,36615,0,9
36479,36616,1,8
36480,36617,1,8
36481,36618,1,8
36482,36619,1,8
36483,36620,1,8
36484,36621,1,8
36485,36622,1,8
36486,36623,30,7
36487,36624,1,8
36488,36625,1,8
36489,36626,1,8
36490,36627,1,8
36491,36628,1,8
36492,36629,1,8
36493,36630,1,8
36494,36631,30,7
36495,36632,1,8
36496,36633,1,8
36497,36634,1,8
36498,36635,1,8
36499,36636,1,8
36500,36637,1,8
36501,36638,1,8
36502,36639,30,7
36503,36640,1,8
36504,36641,1,8
36505,36642,1,8
36506,36643,1,8
36507,36644,1,8
36508,36645,1,8
36509,36646,1,8
36510,36647,30,7
36511,36648,1,8
36512,36649,1,8
36513,36650,1,8
36514,36651,1,8
36515,36652,1,8
36516,36653,1,8
36517,36654,1,8
36518,36655,30,7
36519,36656,1,8
36520,36657,1,8
36521,36658,1,8
36522,36659,1,8
36523,36660,1,8
36524,36661,1,8
36525,36662,1,8
36526,36663,30,7
36527,36664,1,8
36528,36665,1,8
36529,36666,1,8
36530,36667,1,8
36531,36668,1,8
36532,36669,1,8
36533,36670,1,8
36534,36671,30,7
36535,36672,1,9
36536,36673,1,9
36537,36674,1,9
36538,36675,1,9
36539,36676,1,9
36540,36677,1,9
36541,36678,1,9
36712,36849,1,2
36713,36850,1,2
36714,36851,1,1
36715,36852,1,2
36716,36853,1,2
36717,36854,2,2
36718,36855,1,2
36719,36856,1,2
36720,36857,1,2
36721,36858,1,2
36722,36859,1,2
36723,36860,2,2
36724,36861,1,2
36725,36862,1,2
36726,36863,1,1
36727,36864,1,2
36728,36865,1,1
36729,36866,1,2
36730,36867,1,2
36731,36868,1,1
36732,36869,1,2
36733,36870,1,2
36734,36871,1,2
36735,36872,1,1
36736,36873,2,2
36737,36874,1,2
36738,36875,1,1
36739,36876,2,2
36740,36877,1,2
36741,36878,1,1
36742,36879,1,1
36743,36880,1,1
36744,36881,1,2
36745,36882,2,2
36746,36883,1,2
36747,36884,1,2
36748,36885,1,2
36749,36886,1,2
36750,36887,1,2
36751,36888,1,1
36752,36889,2,2
36753,36890,1,1
36754,36891,1,2
36755,36892,2,2
36756,36893,1,2
36757,36894,1,2
36758,36895,2,2
36759,36896,1,2
36760,36897,1,2
36761,36898,1,2
36762,36899,2,2
36763,36900,1,2
36764,36901,1,2
36765,36902,2,2
36766,36903,1,2
36767,36904,1,2
36768,36905,2,2
36769,36906,1,2
36770,36907,1,2
36771,36908,1,1
36772,36909,1,2
36773,36910,1,2
36774,36911,2,2
36775,36912,1,2
36776,36913,2,2
36777,36914,1,2
36778,36915,1,1
36779,36916,1,2
36780,36917,1,2
36781,36918,1,1
36782,36919,2,2
36783,36920,1,2
36784,36921,1,2
36785,36922,2,2
36786,36923,1,2
36787,36924,1,2
36788,36925,1,2
36789,36926,2,2
36790,36927,1,2
36791,36928,1,2
36792,36929,1,1
36793,36930,1,1
36794,36931,1,2
36795,36932,1,1
36796,36933,1,1
36797,36934,1,2
36798,36935,1,2
36799,36936,2,2
36800,36937,1,2
36801,36938,2,2
36802,36939,2,2
36803,36940,1,2
36804,36941,1,2
36805,36942,1,2
36806,36943,1,2
36807,36944,2,2
36808,36945,1,2
36809,36946,1,1
36810,36947,1,1
36811,36948,1,2
36812,36949,1,2
36813,36950,1,1
36814,36951,2,2
36815,36952,1,1
36816,36953,2,2
36817,36954,3,2
36818,36955,1,2
36819,36956,1,2
36820,36957,1,1
36821,36958,2,2
36822,36959,1,2
36823,36960,2,2
36824,36961,1,2
36825,36962,1,2
36826,36963,1,2
36827,36964,1,2
36828,36965,1,2
36829,36966,1,1
36830,36967,1,1
36831,36968,1,1
36832,36969,1,2
36833,36970,1,2
36834,36971,3,2
36835,36972,1,1
36836,36973,1,1
36837,36974,2,2
36838,36975,1,1
36839,36976,1,2
36840,36977,1,1
36841,36978,2,2
36842,36979,1,1
36843,36980,1,1
36844,36981,1,2
36845,36982,1,1
36846,36983,1,2
36847,36984,1,2
36848,36985,2,2
36849,36986,3,2
36850,36987,2,2
36851,36988,3,2
36852,36989,1,2
36853,36990,2,2
36854,36991,1,1
36855,36992,1,1
36856,36993,2,2
36857,36994,2,2
36858,36995,1,1
36859,36996,3,2
36860,36997,2,2
36861,36998,1,1
36862,36999,1,1
36863,37000,2,2
36864,37001,1,1
36865,37002,1,2
36866,37003,1,2
36867,37004,1,1
36868,37005,1,1
36869,37006,1,1
36870,37007,1,1
36871,37008,1,2
36872,37009,1,1
36873,37010,1,1
36874,37011,1,1
36875,37012,1,1
36876,37013,2,2
36877,37014,1,1
36878,37015,3,2
36879,37016,2,2
36880,37017,1,1
36881,37018,3,2
36927,37064,1,2
36928,37065,1,2
36929,37066,1,2
36930,37067,1,2
36931,37068,1,2
36932,37069,1,2
36933,37070,1,2
36934,37071,1,2
36935,37072,1,2
36936,37073,1,2
36937,37074,1,2
36938,37075,1,2
36939,37076,1,2
36940,37077,1,2
36941,37078,1,2
37352,37489,1,1
37353,37490,1,1
37354,37491,1,1
37355,37492,1,1
37356,37493,1,1
37357,37494,1,1
37358,37495,1,1
37359,37496,1,1
37360,37497,1,1
37361,37498,1,1
37362,37499,1,1
37363,37500,1,1
37364,37501,1,1
37365,37502,1,1
37366,37503,1,1
37367,37504,1,1
37368,37505,1,1
37369,37506,1,1
37370,37507,1,1
37371,37508,1,1
37372,37509,1,1
37373,37510,1,1
37374,37511,1,1
37375,37512,1,1
37376,37513,1,1
37377,37514,1,1
37378,37515,1,1
37379,37516,1,1
37380,37517,1,1
37381,37518,1,1
37382,37519,1,1
37383,37520,1,1
37384,37521,1,1
37385,37522,1,1
37386,37523,1,1
37387,37524,1,1
37388,37525,1,1
37389,37526,1,1
37390,37527,1,1
37391,37528,1,1
37392,37529,1,1
37393,37530,1,1
37394,37531,1,1
37395,37532,1,1
37396,37533,1,1
37397,37534,1,1
37398,37535,1,1
37399,37536,1,1
37400,37537,1,1
37401,37538,1,1
37402,37539,1,1
37403,37540,1,1
37404,37541,1,1
37405,37542,1,1
37406,37543,1,1
37407,37544,1,1
37408,37545,1,1
37409,37546,1,1
37410,37547,1,1
37411,37548,1,1
37412,37549,1,1
37413,37550,1,1
37414,37551,1,1
37415,37552,1,1
37416,37553,1,1
37417,37554,1,1
37418,37555,1,2
37419,37556,2,2
37420,37557,1,1
37421,37558,1,2
37422,37559,1,2
37423,37560,1,2
37424,37561,1,2
37425,37562,1,1
37426,37563,2,2
37427,37564,1,2
37428,37565,1,2
37429,37566,1,2
37430,37567,1,2
37431,37568,2,2
37432,37569,1,2
37433,37570,1,2
37434,37571,1,1
37435,37572,1,2
37436,37573,1,1
37437,37574,1,1
37438,37575,2,2
37439,37576,1,1
37440,37577,1,2
37441,37578,1,2
37442,37579,1,2
37443,37580,1,2
37444,37581,1,2
37445,37582,1,1
37446,37583,1,1
37447,37584,1,2
37448,37585,1,2
37449,37586,1,1
37450,37587,1,1
37451,37588,1,1
37452,37589,1,2
37453,37590,2,2
37454,37591,1,1
37455,37592,1,1
37456,37593,1,2
37457,37594,1,2
37458,37595,1,2
37459,37596,1,2
37460,37597,1,2
37461,37598,1,2
37462,37599,1,2
37463,37600,1,2
37464,37601,1,2
37465,37602,1,1
37466,37603,1,2
37467,37604,1,2
37468,37605,1,1
37469,37606,1,1
37470,37607,1,2
37471,37608,1,2
37472,37609,1,2
37473,37610,1,2
37474,37611,1,2
37475,37612,2,2
37476,37613,2,2
37477,37614,1,1
37478,37615,1,2
37479,37616,1,1
37480,37617,1,1
37481,37618,1,2
37482,37619,1,2
37483,37620,2,2
37484,37621,1,2
37485,37622,1,2
37486,37623,2,2
37487,37624,2,2
37488,37625,1,1
37489,37626,1,1
37490,37627,2,2
37491,37628,2,2
37492,37629,2,2
37493,37630,1,1
37494,37631,1,2
37495,37632,2,2
37496,37633,1,2
37497,37634,1,2
37498,37635,1,2
37499,37636,2,2
37500,37637,1,2
37501,37638,1,2
37502,37639,2,2
37503,37640,1,2
37504,37641,1,2
37505,37642,2,2
37506,37643,1,1
37507,37644,1,2
37508,37645,1,2
37509,37646,1,2
37510,37647,1,1
37511,37648,1,2
37512,37649,1,2
37513,37650,1,2
37514,37651,1,2
37515,37652,2,2
37516,37653,1,2
37517,37654,1,2
37518,37655,1,2
37519,37656,1,2
37520,37657,1,1
37521,37658,1,1
37522,37659,1,2
37523,37660,1,1
37524,37661,1,2
37525,37662,3,2
37526,37663,1,2
37527,37664,3,2
37528,37665,3,2
37529,37666,1,2
37530,37667,1,2
37531,37668,3,2
37532,37669,1,2
37533,37670,1,2
37534,37671,1,2
37535,37672,2,2
37536,37673,1,1
37537,37674,1,1
37538,37675,1,2
37539,37676,1,1
37540,37677,1,2
37541,37678,1,1
37542,37679,1,1
37543,37680,2,2
37544,37681,1,2
37545,37682,2,2
37546,37683,1,2
37547,37684,2,2
37548,37685,1,1
37549,37686,1,2
37550,37687,2,2
37551,37688,1,1
37552,37689,1,1
37553,37690,1,1
37554,37691,1,1
37555,37692,1,1
37556,37693,1,1
39057,39194,1,2
39058,39195,2,2
39059,39196,1,2
39060,39197,2,2
39061,39198,1,2
39062,39199,2,2
39063,39200,2,2
39064,39201,1,2
39065,39202,1,1
39066,39203,1,2
39067,39204,1,1
39068,39205,2,2
39069,39206,1,2
39070,39207,1,2
39071,39208,1,1
39072,39209,1,1
39073,39210,1,2
39074,39211,1,2
39075,39212,1,1
39076,39213,2,2
39077,39214,1,1
39078,39215,1,2
39079,39216,1,2
39080,39217,1,2
39081,39218,1,1
39082,39219,1,2
39083,39220,1,1
39084,39221,1,2
39085,39222,1,1
39086,39223,2,2
39087,39224,1,2
39088,39225,1,2
39089,39226,2,2
39090,39227,1,1
39091,39228,1,2
39092,39229,1,1
39093,39230,1,1
39094,39231,1,1
39095,39232,1,2
39096,39233,1,2
39097,39234,1,1
39098,39235,1,2
39099,39236,1,2
39100,39237,2,2
39101,39238,1,2
39102,39239,1,2
39103,39240,1,2
39104,39241,2,2
39105,39242,1,2
39106,39243,2,2
39107,39244,2,2
39108,39245,1,2
39109,39246,1,1
39110,39247,1,2
39111,39248,1,1
39112,39249,2,2
39113,39250,1,1
39114,39251,1,2
39115,39252,1,2
39116,39253,1,2
39117,39254,1,2
39118,39255,2,2
39119,39256,1,1
39120,39257,1,2
39121,39258,2,2
39122,39259,1,1
39123,39260,1,2
39124,39261,2,2
39125,39262,1,2
39126,39263,1,2
39127,39264,2,2
39128,39265,1,2
39129,39266,1,2
39130,39267,1,1
39131,39268,1,1
39132,39269,1,2
39133,39270,1,2
39134,39271,1,2
39135,39272,1,2
39136,39273,1,2
39137,39274,1,2
39138,39275,1,2
39139,39276,1,2
39140,39277,1,2
39141,39278,1,2
39142,39279,1,2
39143,39280,1,1
39144,39281,1,1
39145,39282,1,2
39146,39283,1,2
39147,39284,1,2
39148,39285,1,1
39149,39286,1,2
39150,39287,1,2
39151,39288,2,2
39152,39289,1,1
39153,39290,2,2
39154,39291,1,2
39155,39292,1,2
39156,39293,1,1
39157,39294,1,2
39158,39295,1,1
39159,39296,1,2
