ID,DamageReplaceStatF,DamageSecondaryF,DamageReplaceStat,DamageSecondary,EpicF[0],EpicF[1],EpicF[2],EpicF[3],EpicF[4],SuperiorF[0],SuperiorF[1],SuperiorF[2],SuperiorF[3],SuperiorF[4],GoodF[0],GoodF[1],GoodF[2],GoodF[3],GoodF[4],Epic[0],Epic[1],Epic[2],Epic[3],Epic[4],Superior[0],Superior[1],Superior[2],Superior[3],Superior[4],Good[0],Good[1],Good[2],Good[3],Good[4]
474,726.75775,4032.7769,726,4032,1558.175,1168.6313,876.4735,779.0875,779.0875,1558.175,1168.6313,876.4735,779.0875,779.0875,1558.175,1168.6313,876.4735,779.0875,779.0875,1558,1168,876,779,779,1558,1168,876,779,779,1558,1168,876,779,779
475,737.08777,4108.632,737,4108,1572.7612,1179.5709,884.67816,786.3806,786.3806,1572.7612,1179.5709,884.67816,786.3806,786.3806,1572.7612,1179.5709,884.67816,786.3806,786.3806,1572,1179,884,786,786,1572,1179,884,786,786,1572,1179,884,786,786
476,747.58093,4185.9136,747,4185,1587.4838,1190.6129,892.95966,793.7419,793.7419,1587.4838,1190.6129,892.95966,793.7419,793.7419,1587.4838,1190.6129,892.95966,793.7419,793.7419,1587,1190,892,793,793,1587,1190,892,793,793,1587,1190,892,793,793
477,758.2398,4264.6494,758,4264,1602.3442,1201.7582,901.31866,801.1721,801.1721,1602.3442,1201.7582,901.31866,801.1721,801.1721,1602.3442,1201.7582,901.31866,801.1721,801.1721,1602,1201,901,801,801,1602,1201,901,801,801,1602,1201,901,801,801
478,769.0674,4344.8657,769,4344,1617.3438,1213.0078,909.7559,808.6719,808.6719,1617.3438,1213.0078,909.7559,808.6719,808.6719,1617.3438,1213.0078,909.7559,808.6719,808.6719,1617,1213,909,808,808,1617,1213,909,808,808,1617,1213,909,808,808
479,780.06647,4426.5913,780,4426,1632.4838,1224.3628,918.2721,816.2419,816.2419,1632.4838,1224.3628,918.2721,816.2419,816.2419,1632.4838,1224.3628,918.2721,816.2419,816.2419,1632,1224,918,816,816,1632,1224,918,816,816,1632,1224,918,816,816
480,791.24,4509.854,791,4509,1647.7655,1235.8241,926.86804,823.88275,823.88275,1647.7655,1235.8241,926.86804,823.88275,823.88275,1647.7655,1235.8241,926.86804,823.88275,823.88275,1647,1235,926,823,823,1647,1235,926,823,823,1647,1235,926,823,823
481,802.5909,4594.6826,802,4594,1663.1902,1247.3927,935.5445,831.5951,831.5951,1663.1902,1247.3927,935.5445,831.5951,831.5951,1663.1902,1247.3927,935.5445,831.5951,831.5951,1663,1247,935,831,831,1663,1247,935,831,831,1663,1247,935,831,831
482,814.12225,4681.107,814,4681,1678.7593,1259.0695,944.3021,839.37964,839.37964,1678.7593,1259.0695,944.3021,839.37964,839.37964,1678.7593,1259.0695,944.3021,839.37964,839.37964,1678,1259,944,839,839,1678,1259,944,839,839,1678,1259,944,839,839
483,825.83716,4769.1567,825,4769,1694.4742,1270.8557,953.1417,847.2371,847.2371,1694.4742,1270.8557,953.1417,847.2371,847.2371,1694.4742,1270.8557,953.1417,847.2371,847.2371,1694,1270,953,847,847,1694,1270,953,847,847,1694,1270,953,847,847
484,837.7387,4858.863,837,4858,1710.3362,1282.7522,962.0641,855.1681,855.1681,1710.3362,1282.7522,962.0641,855.1681,855.1681,1710.3362,1282.7522,962.0641,855.1681,855.1681,1710,1282,962,855,855,1710,1282,962,855,855,1710,1282,962,855,855
485,849.83014,4950.2563,849,4950,1726.3467,1294.76,971.07,863.17334,863.17334,1726.3467,1294.76,971.07,863.17334,863.17334,1726.3467,1294.76,971.07,863.17334,863.17334,1726,1294,971,863,863,1726,1294,971,863,863,1726,1294,971,863,863
486,862.1147,5043.369,862,5043,1742.507,1306.8802,980.1602,871.2535,871.2535,1742.507,1306.8802,980.1602,871.2535,871.2535,1742.507,1306.8802,980.1602,871.2535,871.2535,1742,1306,980,871,871,1742,1306,980,871,871,1742,1306,980,871,871
487,874.59564,5138.233,874,5138,1758.8186,1319.114,989.33545,879.4093,879.4093,1758.8186,1319.114,989.33545,879.4093,879.4093,1758.8186,1319.114,989.33545,879.4093,879.4093,1758,1319,989,879,879,1758,1319,989,879,879,1758,1319,989,879,879
488,887.2764,5234.8813,887,5234,1775.283,1331.4622,998.5966,887.6415,887.6415,1775.283,1331.4622,998.5966,887.6415,887.6415,1775.283,1331.4622,998.5966,887.6415,887.6415,1775,1331,998,887,887,1775,1331,998,887,887,1775,1331,998,887,887
489,900.1604,5333.347,900,5333,1791.9014,1343.926,1007.9445,895.9507,895.9507,1791.9014,1343.926,1007.9445,895.9507,895.9507,1791.9014,1343.926,1007.9445,895.9507,895.9507,1791,1343,1007,895,895,1791,1343,1007,895,895,1791,1343,1007,895,895
490,913.2511,5433.6655,913,5433,1808.6754,1356.5065,1017.3799,904.3377,904.3377,1808.6754,1356.5065,1017.3799,904.3377,904.3377,1808.6754,1356.5065,1017.3799,904.3377,904.3377,1808,1356,1017,904,904,1808,1356,1017,904,904,1808,1356,1017,904,904
491,926.5521,5535.871,926,5535,1825.6063,1369.2048,1026.9036,912.80316,912.80316,1825.6063,1369.2048,1026.9036,912.80316,912.80316,1825.6063,1369.2048,1026.9036,912.80316,912.80316,1825,1369,1026,912,912,1825,1369,1026,912,912,1825,1369,1026,912,912
492,940.067,5639.9985,940,5639,1842.6959,1382.022,1036.5165,921.34796,921.34796,1842.6959,1382.022,1036.5165,921.34796,921.34796,1842.6959,1382.022,1036.5165,921.34796,921.34796,1842,1382,1036,921,921,1842,1382,1036,921,921,1842,1382,1036,921,921
493,953.7995,5746.085,953,5746,1859.9454,1394.959,1046.2192,929.9727,929.9727,1859.9454,1394.959,1046.2192,929.9727,929.9727,1859.9454,1394.959,1046.2192,929.9727,929.9727,1859,1394,1046,929,929,1859,1394,1046,929,929,1859,1394,1046,929,929
494,967.7533,5854.167,967,5854,1877.3563,1408.0172,1056.013,938.67816,938.67816,1877.3563,1408.0172,1056.013,938.67816,938.67816,1877.3563,1408.0172,1056.013,938.67816,938.67816,1877,1408,1056,938,938,1877,1408,1056,938,938,1877,1408,1056,938,938
495,981.9322,5964.2817,981,5964,1894.9303,1421.1978,1065.8983,947.46515,947.46515,1894.9303,1421.1978,1065.8983,947.46515,947.46515,1894.9303,1421.1978,1065.8983,947.46515,947.46515,1894,1421,1065,947,947,1894,1421,1065,947,947,1894,1421,1065,947,947
496,996.3402,6076.468,996,6076,1912.6687,1434.5016,1075.8762,956.33435,956.33435,1912.6687,1434.5016,1075.8762,956.33435,956.33435,1912.6687,1434.5016,1075.8762,956.33435,956.33435,1912,1434,1075,956,956,1912,1434,1075,956,956,1912,1434,1075,956,956
497,1010.9811,6190.7637,1010,6190,1930.5732,1447.9299,1085.9474,965.2866,965.2866,1930.5732,1447.9299,1085.9474,965.2866,965.2866,1930.5732,1447.9299,1085.9474,965.2866,965.2866,1930,1447,1085,965,965,1930,1447,1085,965,965,1930,1447,1085,965,965
498,1025.8591,6307.21,1025,6307,1948.6454,1461.484,1096.113,974.3227,974.3227,1948.6454,1461.484,1096.113,974.3227,974.3227,1948.6454,1461.484,1096.113,974.3227,974.3227,1948,1461,1096,974,974,1948,1461,1096,974,974,1948,1461,1096,974,974
499,1040.9781,6425.846,1040,6425,1966.8866,1475.1649,1106.3738,983.4433,983.4433,1966.8866,1475.1649,1106.3738,983.4433,983.4433,1966.8866,1475.1649,1106.3738,983.4433,983.4433,1966,1475,1106,983,983,1966,1475,1106,983,983,1966,1475,1106,983,983
500,1056.3425,6546.714,1056,6546,1985.2987,1488.974,1116.7305,992.64935,992.64935,1985.2987,1488.974,1116.7305,992.64935,992.64935,1985.2987,1488.974,1116.7305,992.64935,992.64935,1985,1488,1116,992,992,1985,1488,1116,992,992,1985,1488,1116,992,992
501,1071.9564,6669.8555,1071,6669,2003.883,1502.9122,1127.1842,1001.9415,1001.9415,2003.883,1502.9122,1127.1842,1001.9415,1001.9415,2003.883,1502.9122,1127.1842,1001.9415,1001.9415,2003,1502,1127,1001,1001,2003,1502,1127,1001,1001,2003,1502,1127,1001,1001
502,1087.8242,6795.313,1087,6795,2022.6414,1516.9811,1137.7358,1011.3207,1011.3207,2022.6414,1516.9811,1137.7358,1011.3207,1011.3207,2022.6414,1516.9811,1137.7358,1011.3207,1011.3207,2022,1516,1137,1011,1011,2022,1516,1137,1011,1011,2022,1516,1137,1011,1011
503,1103.9502,6923.1304,1103,6923,2041.5753,1531.1815,1148.3861,1020.7877,1020.7877,2041.5753,1531.1815,1148.3861,1020.7877,1020.7877,2041.5753,1531.1815,1148.3861,1020.7877,1020.7877,2041,1531,1148,1020,1020,2041,1531,1148,1020,1020,2041,1531,1148,1020,1020
504,1120.339,7053.352,1120,7053,2060.6865,1545.5149,1159.1362,1030.3433,1030.3433,2060.6865,1545.5149,1159.1362,1030.3433,1030.3433,2060.6865,1545.5149,1159.1362,1030.3433,1030.3433,2060,1545,1159,1030,1030,2060,1545,1159,1030,1030,2060,1545,1159,1030,1030
505,1136.995,7186.023,1136,7186,2079.9766,1559.9825,1169.9868,1039.9883,1039.9883,2079.9766,1559.9825,1169.9868,1039.9883,1039.9883,2079.9766,1559.9825,1169.9868,1039.9883,1039.9883,2079,1559,1169,1039,1039,2079,1559,1169,1039,1039,2079,1559,1169,1039,1039
506,1153.923,7321.1895,1153,7321,2099.4473,1574.5854,1180.9391,1049.7236,1049.7236,2099.4473,1574.5854,1180.9391,1049.7236,1049.7236,2099.4473,1574.5854,1180.9391,1049.7236,1049.7236,2099,1574,1180,1049,1049,2099,1574,1180,1049,1049,2099,1574,1180,1049,1049
507,1171.1277,7458.8984,1171,7458,2119.1003,1589.3252,1191.9939,1059.5502,1059.5502,2119.1003,1589.3252,1191.9939,1059.5502,1059.5502,2119.1003,1589.3252,1191.9939,1059.5502,1059.5502,2119,1589,1191,1059,1059,2119,1589,1191,1059,1059,2119,1589,1191,1059,1059
508,1188.6139,7599.1978,1188,7599,2138.9373,1604.2029,1203.1522,1069.4686,1069.4686,2138.9373,1604.2029,1203.1522,1069.4686,1069.4686,2138.9373,1604.2029,1203.1522,1069.4686,1069.4686,2138,1604,1203,1069,1069,2138,1604,1203,1069,1069,2138,1604,1203,1069,1069
509,1206.3864,7742.1357,1206,7742,2158.9597,1619.2198,1214.4149,1079.4799,1079.4799,2158.9597,1619.2198,1214.4149,1079.4799,1079.4799,2158.9597,1619.2198,1214.4149,1079.4799,1079.4799,2158,1619,1214,1079,1079,2158,1619,1214,1079,1079,2158,1619,1214,1079,1079
510,1224.4503,7887.7627,1224,7887,2179.17,1634.3773,1225.7831,1089.585,1089.585,2179.17,1634.3773,1225.7831,1089.585,1089.585,2179.17,1634.3773,1225.7831,1089.585,1089.585,2179,1634,1225,1089,1089,2179,1634,1225,1089,1089,2179,1634,1225,1089,1089
511,1242.8107,8036.1284,1242,8036,2199.569,1649.6768,1237.2576,1099.7845,1099.7845,2199.569,1649.6768,1237.2576,1099.7845,1099.7845,2199.569,1649.6768,1237.2576,1099.7845,1099.7845,2199,1649,1237,1099,1099,2199,1649,1237,1099,1099,2199,1649,1237,1099,1099
512,1261.4727,8187.285,1261,8187,2220.1592,1665.1194,1248.8396,1110.0796,1110.0796,2220.1592,1665.1194,1248.8396,1110.0796,1110.0796,2220.1592,1665.1194,1248.8396,1110.0796,1110.0796,2220,1665,1248,1110,1110,2220,1665,1248,1110,1110,2220,1665,1248,1110,1110
513,1280.4415,8341.285,1280,8341,2240.9421,1680.7067,1260.5299,1120.4711,1120.4711,2240.9421,1680.7067,1260.5299,1120.4711,1120.4711,2240.9421,1680.7067,1260.5299,1120.4711,1120.4711,2240,1680,1260,1120,1120,2240,1680,1260,1120,1120,2240,1680,1260,1120,1120
514,1299.7227,8498.182,1299,8498,2261.9197,1696.4397,1272.3298,1130.9598,1130.9598,2261.9197,1696.4397,1272.3298,1130.9598,1130.9598,2261.9197,1696.4397,1272.3298,1130.9598,1130.9598,2261,1696,1272,1130,1130,2261,1696,1272,1130,1130,2261,1696,1272,1130,1130
515,1319.3215,8658.029,1319,8658,2283.0935,1712.3201,1284.2401,1141.5468,1141.5468,2283.0935,1712.3201,1284.2401,1141.5468,1141.5468,2283.0935,1712.3201,1284.2401,1141.5468,1141.5468,2283,1712,1284,1141,1141,2283,1712,1284,1141,1141,2283,1712,1284,1141,1141
516,1339.2437,8820.884,1339,8820,2304.4656,1728.3491,1296.2618,1152.2328,1152.2328,2304.4656,1728.3491,1296.2618,1152.2328,1152.2328,2304.4656,1728.3491,1296.2618,1152.2328,1152.2328,2304,1728,1296,1152,1152,2304,1728,1296,1152,1152,2304,1728,1296,1152,1152
517,1359.4946,8986.802,1359,8986,2326.0376,1744.5282,1308.3961,1163.0188,1163.0188,2326.0376,1744.5282,1308.3961,1163.0188,1163.0188,2326.0376,1744.5282,1308.3961,1163.0188,1163.0188,2326,1744,1308,1163,1163,2326,1744,1308,1163,1163,2326,1744,1308,1163,1163
518,1380.0804,9155.84,1380,9155,2347.8118,1760.8588,1320.644,1173.9059,1173.9059,2347.8118,1760.8588,1320.644,1173.9059,1173.9059,2347.8118,1760.8588,1320.644,1173.9059,1173.9059,2347,1760,1320,1173,1173,2347,1760,1320,1173,1173,2347,1760,1320,1173,1173
519,1401.0066,9328.058,1401,9328,2369.7896,1777.3422,1333.0066,1184.8948,1184.8948,2369.7896,1777.3422,1333.0066,1184.8948,1184.8948,2369.7896,1777.3422,1333.0066,1184.8948,1184.8948,2369,1777,1333,1184,1184,2369,1777,1333,1184,1184,2369,1777,1333,1184,1184
520,1422.2794,9503.516,1422,9503,2391.9731,1793.9799,1345.4849,1195.9866,1195.9866,2391.9731,1793.9799,1345.4849,1195.9866,1195.9866,2391.9731,1793.9799,1345.4849,1195.9866,1195.9866,2391,1793,1345,1195,1195,2391,1793,1345,1195,1195,2391,1793,1345,1195,1195
521,1443.9047,9682.273,1443,9682,2414.3645,1810.7733,1358.08,1207.1823,1207.1823,2414.3645,1810.7733,1358.08,1207.1823,1207.1823,2414.3645,1810.7733,1358.08,1207.1823,1207.1823,2414,1810,1358,1207,1207,2414,1810,1358,1207,1207,2414,1810,1358,1207,1207
522,1465.8888,9864.394,1465,9864,2436.9653,1827.724,1370.793,1218.4827,1218.4827,2436.9653,1827.724,1370.793,1218.4827,1218.4827,2436.9653,1827.724,1370.793,1218.4827,1218.4827,2436,1827,1370,1218,1218,2436,1827,1370,1218,1218,2436,1827,1370,1218,1218
523,1488.2379,10049.938,1488,10049,2459.7778,1844.8334,1383.625,1229.8889,1229.8889,2459.7778,1844.8334,1383.625,1229.8889,1229.8889,2459.7778,1844.8334,1383.625,1229.8889,1229.8889,2459,1844,1383,1229,1229,2459,1844,1383,1229,1229,2459,1844,1383,1229,1229
524,1510.9586,10238.975,1510,10238,2482.8037,1862.1028,1396.5771,1241.4019,1241.4019,2482.8037,1862.1028,1396.5771,1241.4019,1241.4019,2482.8037,1862.1028,1396.5771,1241.4019,1241.4019,2482,1862,1396,1241,1241,2482,1862,1396,1241,1241,2482,1862,1396,1241,1241
525,1534.0573,10431.565,1534,10431,2506.0454,1879.5339,1409.6505,1253.0227,1253.0227,2506.0454,1879.5339,1409.6505,1253.0227,1253.0227,2506.0454,1879.5339,1409.6505,1253.0227,1253.0227,2506,1879,1409,1253,1253,2506,1879,1409,1253,1253,2506,1879,1409,1253,1253
526,1557.5405,10627.78,1557,10627,2529.5044,1897.1283,1422.8462,1264.7522,1264.7522,2529.5044,1897.1283,1422.8462,1264.7522,1264.7522,2529.5044,1897.1283,1422.8462,1264.7522,1264.7522,2529,1897,1422,1264,1264,2529,1897,1422,1264,1264,2529,1897,1422,1264,1264
527,1581.4153,10827.685,1581,10827,2553.183,1914.8873,1436.1655,1276.5916,1276.5916,2553.183,1914.8873,1436.1655,1276.5916,1276.5916,2553.183,1914.8873,1436.1655,1276.5916,1276.5916,2553,1914,1436,1276,1276,2553,1914,1436,1276,1276,2553,1914,1436,1276,1276
528,1605.6884,11031.35,1605,11031,2577.0835,1932.8126,1449.6095,1288.5417,1288.5417,2577.0835,1932.8126,1449.6095,1288.5417,1288.5417,2577.0835,1932.8126,1449.6095,1288.5417,1288.5417,2577,1932,1449,1288,1288,2577,1932,1449,1288,1288,2577,1932,1449,1288,1288
529,1630.3667,11238.845,1630,11238,2601.2075,1950.9056,1463.1792,1300.6038,1300.6038,2601.2075,1950.9056,1463.1792,1300.6038,1300.6038,2601.2075,1950.9056,1463.1792,1300.6038,1300.6038,2601,1950,1463,1300,1300,2601,1950,1463,1300,1300,2601,1950,1463,1300,1300
530,1655.4575,11450.244,1655,11450,2625.5574,1969.1681,1476.8761,1312.7787,1312.7787,2625.5574,1969.1681,1476.8761,1312.7787,1312.7787,2625.5574,1969.1681,1476.8761,1312.7787,1312.7787,2625,1969,1476,1312,1312,2625,1969,1476,1312,1312,2625,1969,1476,1312,1312
531,1680.9681,11665.619,1680,11665,2650.1353,1987.6014,1490.7012,1325.0676,1325.0676,2650.1353,1987.6014,1490.7012,1325.0676,1325.0676,2650.1353,1987.6014,1490.7012,1325.0676,1325.0676,2650,1987,1490,1325,1325,2650,1987,1490,1325,1325,2650,1987,1490,1325,1325
532,1706.906,11885.045,1706,11885,2674.9434,2006.2074,1504.6556,1337.4717,1337.4717,2674.9434,2006.2074,1504.6556,1337.4717,1337.4717,2674.9434,2006.2074,1504.6556,1337.4717,1337.4717,2674,2006,1504,1337,1337,2674,2006,1504,1337,1337,2674,2006,1504,1337,1337
533,1733.2784,12108.599,1733,12108,2699.9834,2024.9875,1518.7407,1349.9917,1349.9917,2699.9834,2024.9875,1518.7407,1349.9917,1349.9917,2699.9834,2024.9875,1518.7407,1349.9917,1349.9917,2699,2024,1518,1349,1349,2699,2024,1518,1349,1349,2699,2024,1518,1349,1349
534,1760.0934,12336.356,1760,12336,2725.258,2043.9435,1532.9576,1362.629,1362.629,2725.258,2043.9435,1532.9576,1362.629,1362.629,2725.258,2043.9435,1532.9576,1362.629,1362.629,2725,2043,1532,1362,1362,2725,2043,1532,1362,1362,2725,2043,1532,1362,1362
535,1787.3584,12568.399,1787,12568,2750.769,2063.077,1547.3076,1375.3845,1375.3845,2750.769,2063.077,1547.3076,1375.3845,1375.3845,2750.769,2063.077,1547.3076,1375.3845,1375.3845,2750,2063,1547,1375,1375,2750,2063,1547,1375,1375,2750,2063,1547,1375,1375
536,1815.0817,12804.806,1815,12804,2776.519,2082.3894,1561.792,1388.2595,1388.2595,2776.519,2082.3894,1561.792,1388.2595,1388.2595,2776.519,2082.3894,1561.792,1388.2595,1388.2595,2776,2082,1561,1388,1388,2776,2082,1561,1388,1388,2776,2082,1561,1388,1388
537,1843.2711,13045.66,1843,13045,2802.51,2101.8826,1576.412,1401.255,1401.255,2802.51,2101.8826,1576.412,1401.255,1401.255,2802.51,2101.8826,1576.412,1401.255,1401.255,2802,2101,1576,1401,1401,2802,2101,1576,1401,1401,2802,2101,1576,1401,1401
538,1871.9352,13291.044,1871,13291,2828.7444,2121.5583,1591.1687,1414.3722,1414.3722,2828.7444,2121.5583,1591.1687,1414.3722,1414.3722,2828.7444,2121.5583,1591.1687,1414.3722,1414.3722,2828,2121,1591,1414,1414,2828,2121,1591,1414,1414,2828,2121,1591,1414,1414
539,1901.0822,13541.044,1901,13541,2855.2244,2141.4182,1606.0637,1427.6122,1427.6122,2855.2244,2141.4182,1606.0637,1427.6122,1427.6122,2855.2244,2141.4182,1606.0637,1427.6122,1427.6122,2855,2141,1606,1427,1427,2855,2141,1606,1427,1427,2855,2141,1606,1427,1427
540,1930.7206,13795.746,1930,13795,2881.9521,2161.464,1621.098,1440.9761,1440.9761,2881.9521,2161.464,1621.098,1440.9761,1440.9761,2881.9521,2161.464,1621.098,1440.9761,1440.9761,2881,2161,1621,1440,1440,2881,2161,1621,1440,1440,2881,2161,1621,1440,1440
541,1960.8593,14055.239,1960,14055,2908.9302,2181.6975,1636.2732,1454.4651,1454.4651,2908.9302,2181.6975,1636.2732,1454.4651,1454.4651,2908.9302,2181.6975,1636.2732,1454.4651,1454.4651,2908,2181,1636,1454,1454,2908,2181,1636,1454,1454,2908,2181,1636,1454,1454
542,1991.507,14319.613,1991,14319,2936.1606,2202.1204,1651.5903,1468.0803,1468.0803,2936.1606,2202.1204,1651.5903,1468.0803,1468.0803,2936.1606,2202.1204,1651.5903,1468.0803,1468.0803,2936,2202,1651,1468,1468,2936,2202,1651,1468,1468,2936,2202,1651,1468,1468
543,2022.6727,14588.96,2022,14588,2963.646,2222.7344,1667.0509,1481.823,1481.823,2963.646,2222.7344,1667.0509,1481.823,1481.823,2963.646,2222.7344,1667.0509,1481.823,1481.823,2963,2222,1667,1481,1481,2963,2222,1667,1481,1481,2963,2222,1667,1481,1481
544,2054.366,14863.373,2054,14863,2991.3887,2243.5415,1682.6561,1495.6943,1495.6943,2991.3887,2243.5415,1682.6561,1495.6943,1495.6943,2991.3887,2243.5415,1682.6561,1495.6943,1495.6943,2991,2243,1682,1495,1495,2991,2243,1682,1495,1495,2991,2243,1682,1495,1495
545,2086.5957,15142.947,2086,15142,3019.391,2264.5432,1698.4075,1509.6956,1509.6956,3019.391,2264.5432,1698.4075,1509.6956,1509.6956,3019.391,2264.5432,1698.4075,1509.6956,1509.6956,3019,2264,1698,1509,1509,3019,2264,1698,1509,1509,3019,2264,1698,1509,1509
546,2119.3716,15427.78,2119,15427,3047.6555,2285.7417,1714.3063,1523.8278,1523.8278,3047.6555,2285.7417,1714.3063,1523.8278,1523.8278,3047.6555,2285.7417,1714.3063,1523.8278,1523.8278,3047,2285,1714,1523,1523,3047,2285,1714,1523,1523,3047,2285,1714,1523,1523
547,2152.7036,15717.972,2152,15717,3076.1848,2307.1387,1730.3539,1538.0924,1538.0924,3076.1848,2307.1387,1730.3539,1538.0924,1538.0924,3076.1848,2307.1387,1730.3539,1538.0924,1538.0924,3076,2307,1730,1538,1538,3076,2307,1730,1538,1538,3076,2307,1730,1538,1538
548,2186.6013,16013.621,2186,16013,3104.981,2328.7356,1746.5518,1552.4905,1552.4905,3104.981,2328.7356,1746.5518,1552.4905,1552.4905,3104.981,2328.7356,1746.5518,1552.4905,1552.4905,3104,2328,1746,1552,1552,3104,2328,1746,1552,1552,3104,2328,1746,1552,1552
549,2221.075,16314.832,2221,16314,3134.0466,2350.535,1762.9012,1567.0233,1567.0233,3134.0466,2350.535,1762.9012,1567.0233,1567.0233,3134.0466,2350.535,1762.9012,1567.0233,1567.0233,3134,2350,1762,1567,1567,3134,2350,1762,1567,1567,3134,2350,1762,1567,1567
