OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID
,,Learn to use a special Finishing Reagent that improves Crafting Skill on phial related trinket recipes.,28501,0,0,0
,,Learn the final sub-specialization.,28502,0,0,0
,,+$ev1 $en1 when making phials.,28503,0,0,0
,,Learn a sub-specialization of your choice.,28504,0,0,0
,,+$ev1 $en1 when making phials.,28505,0,0,0
,,+$ev1 $en1 when making phials.,28506,0,0,0
Phial Lore,,"Delve further into the mysteries of phials and related alchemist stones, gaining +$ev1 $en1 per point in this specialization.",28507,0,134723,0
,,Learn to use a special Finishing Reagent that improves Crafting Skill on air formulated phial recipes.,28508,0,0,0
,,+$ev1 $en1 when crafting air formulated phials.,28509,0,0,0
,,+$ev1 $en1 when crafting air formulated phials.,28510,0,0,0
,,+$ev1 $en1 when crafting air formulated phials.,28511,0,0,0
,,+$ev1 $en1 when crafting air formulated phials.,28512,0,0,0
,,+$ev1 $en1 when crafting air formulated phials.,28513,0,0,0
,,[NYI]Air formulated phials last 30 minutes longer.,28514,0,0,0
Air Formulated Phials,,"Improve at crafting phials with Rousing or Awakened Air as a base reagent, gaining +$ev1 $en1 per point in this specialization.",28515,0,134715,0
,,Learn to use a special Finishing Reagent that improves Crafting Skill on frost formulated phial recipes.,28516,0,0,0
,,+$ev1 $en1 when crafting frost formulated phials.,28517,0,0,0
,,+$ev1 $en1 when crafting frost formulated phials.,28518,0,0,0
,,+$ev1 $en1 when crafting frost formulated phials.,28519,0,0,0
,,+$ev1 $en1 when crafting frost formulated phials.,28520,0,0,0
,,+$ev1 $en1 when crafting frost formulated phials.,28521,0,0,0
,,[NYI]Frost formulated phials last 30 minutes longer.,28522,0,0,0
Frost Formulated Phials,,"Improve at crafting phials with Rousing or Awakened Frost as a base reagent, gaining +$ev1 $en1 per point in this specialization.",28523,0,134800,0
,,- Learn the final sub-specialization.|n- Learn to use Catalyst Finishing Reagents with recipes for phials related alchemist stones.,28524,0,0,0
,,+$ev1 $en1 when making phials.,28525,0,0,0
,,Learn a sub-specialization of your choice.,28526,0,0,0
,,[NYI]Reclaiming Phials grants additional Alchemical Solution.,28527,0,0,0
,,Learn a sub-specialization of your choice.,28528,0,0,0
,,+$ev1 $en1 when making phials.,28529,0,0,0
,,[NYI]Dragon Isles phials last 30 minutes longer.,28530,0,0,0
Phial Mastery,,"Improve at crafting phials and related alchemist stones, gaining +$ev1 $en1 per point in this specialization.",28531,0,1385244,0
Batch Production,,,28532,0,4624377,0
Phial Experimentation,,,28533,0,4624380,0
Phial Lore,,,28534,0,134723,0
Air Formulated Phials,,,28535,0,134715,0
Frost Formulated Phials,,,28536,0,134800,0
Phial Mastery,,"Specialize in crafting phials, increasing your ability to craft at a higher quality. In addition, learn new recipes and ways to improve the efficiency of your craft!",28537,0,1385244,0
,,Multicraft grants up to $ev1% extra when making phials.,28538,0,0,0
,,[NYI]+$ev1% $en1 when making phials.,28539,0,0,0
,,+$ev1 $en1 when making phials.,28540,0,0,0
,,[NYI]+$ev1% $en1 when making phials.,28541,0,0,0
,,+$ev1 $en1 when making phials.,28542,0,0,0
Batch Production,,"Master the art of producing phials more efficiently, gaining +$ev1 $en1 per point in this specialization.",28543,0,4624377,0
,,Learn $@spellname370747 which yields phials of a higher quality and increases your chance at discovering new recipes.,28544,370747,0,0
,,[NYI]Gain 5% Breakthrough chance with Phial Experimentation.,28545,0,0,0
,,"[NYI]Whenever you achieve a major breakthrough, gain +10 Inspiration for 4 hours for all Alchemy crafts.",28546,0,0,0
,,[NYI]Gain 5% Breakthrough chance with Phial Experimentation.,28547,0,0,0
,,[NYI]Gain 10% Breakthrough chance with Phial Experimentation.,28548,0,0,0
Phial Experimentation,,"[NYI]Gain a better understanding of your reagents to improve the likelihood of your experiments yielding satisfying results, gaining +1% increased chance at breakthroughs with Phial Experimentation per point in this specialization.",28549,0,4624380,0
,,Learn to use a special Finishing Reagent that improves Crafting Skill on phial related trinket recipes.,28550,0,0,0
,,Learn the final sub-specialization.,28551,0,0,0
,,+$ev1 $en1 when making phials.,28552,0,0,0
,,Learn a sub-specialization of your choice.,28553,0,0,0
,,+$ev1 $en1 when making phials.,28554,0,0,0
,,+$ev1 $en1 when making phials.,28555,0,0,0
Phial Lore,,"Delve further into the mysteries of phials and related alchemist stones, gaining +$ev1 $en1 per point in this specialization.",28556,0,134723,0
,,Learn to use a special Finishing Reagent that improves Crafting Skill on air formulated phial recipes.,28557,0,0,0
,,+$ev1 $en1 when crafting air formulated phials.,28558,0,0,0
,,+$ev1 $en1 when crafting air formulated phials.,28559,0,0,0
,,+$ev1 $en1 when crafting air formulated phials.,28560,0,0,0
,,+$ev1 $en1 when crafting air formulated phials.,28561,0,0,0
,,+$ev1 $en1 when crafting air formulated phials.,28562,0,0,0
,,[NYI]Air formulated phials last 30 minutes longer.,28563,0,0,0
Air Formulated Phials,,"Improve at crafting phials with Rousing or Awakened Air as a base reagent, gaining +$ev1 $en1 per point in this specialization.",28564,0,134715,0
,,Learn to use a special Finishing Reagent that improves Crafting Skill on frost formulated phial recipes.,28565,0,0,0
,,+$ev1 $en1 when crafting frost formulated phials.,28566,0,0,0
,,+$ev1 $en1 when crafting frost formulated phials.,28567,0,0,0
,,+$ev1 $en1 when crafting frost formulated phials.,28568,0,0,0
,,+$ev1 $en1 when crafting frost formulated phials.,28569,0,0,0
,,+$ev1 $en1 when crafting frost formulated phials.,28570,0,0,0
,,[NYI]Frost formulated phials last 30 minutes longer.,28571,0,0,0
Frost Formulated Phials,,"Improve at crafting phials with Rousing or Awakened Frost as a base reagent, gaining +$ev1 $en1 per point in this specialization.",28572,0,134800,0
,,- Learn the final sub-specialization.|n- Learn to use Catalyst Finishing Reagents with recipes for phials related alchemist stones.,28573,0,0,0
,,+$ev1 $en1 when making phials.,28574,0,0,0
,,Learn a sub-specialization of your choice.,28575,0,0,0
,,[NYI]Reclaiming Phials grants additional Alchemical Solution.,28576,0,0,0
,,Learn a sub-specialization of your choice.,28577,0,0,0
,,+$ev1 $en1 when making phials.,28578,0,0,0
,,[NYI]Dragon Isles phials last 30 minutes longer.,28579,0,0,0
Phial Mastery,,"Improve at crafting phials and related alchemist stones, gaining +$ev1 $en1 per point in this specialization.",28580,0,1385244,0
Batch Production,,,28581,0,4624377,0
Phial Experimentation,,,28582,0,4624380,0
Phial Lore,,,28583,0,134723,0
Air Formulated Phials,,,28584,0,134715,0
Frost Formulated Phials,,,28585,0,134800,0
Phial Mastery,,"Specialize in crafting phials, increasing your ability to craft at a higher quality. In addition, learn new recipes and ways to improve the efficiency of your craft!",28586,0,1385244,0
,,Multicraft grants up to $ev1% extra when making potions.,28587,0,0,0
,,+$ev1 $en1 when making potions.,28588,0,0,0
,,Learn $@spellname370668,28589,370668,0,0
,,+$ev1% $en1 when making potions.,28590,0,0,0
,,+$ev1 $en1 when making potions.,28591,0,0,0
Batch Production,,"Master the art of producing potions more efficiently, gaining +$ev1 $en1 per point in this specialization.",28592,0,4624378,0
,,Learn $@spellname370745 which yields potions of a higher quality and increases your chance at discovering new recipes.,28593,370745,0,0
,,[NYI]Gain 5% Breakthrough chance with Potion Experimentation.,28594,0,0,0
,,"[NYI]Whenever you achieve a major breakthrough, gain +10 Inspiration for 4 hours for all Alchemy crafts.",28595,0,0,0
,,[NYI]Gain 5% Breakthrough chance with Potion Experimentation.,28596,0,0,0
,,[NYI]Gain 10% Breakthrough chance with Potion Experimentation.,28597,0,0,0
Potion Experimentation,,"[NYI]Gain a better understanding of your reagents to improve the likelihood of your experiments yielding satisfying results, gaining +1% increased chance at breakthroughs with Potion Experimentation per point in this specialization.",28598,0,4624379,0
,,Unlock a bonus Finishing Reagent slot for potion cauldrons and the Alacritous Alchemist Stone.,28599,0,0,0
,,Learn the final sub-specialization.,28600,0,0,0
,,+$ev1 $en1 when making potions.,28601,0,0,0
,,Learn a sub-specialization of your choice.,28602,0,0,0
,,+$ev1 $en1 when making potions.,28603,0,0,0
,,+$ev1 $en1 when making potions.,28604,0,0,0
Potion Lore,,"Delve further into the mysteries of potions and related alchemist stones, gaining +$ev1 $en1 per point in this specialization.",28605,0,3615513,0
,,Learn to use a special Finishing Reagent that improves Crafting Skill on air formulated potion recipes.,28606,0,0,0
,,+$ev1 $en1 when crafting air formulated potions.,28607,0,0,0
,,+$ev1 $en1 when crafting air formulated potions.,28608,0,0,0
,,[NYI]The movement speed granted by consuming Dragon Isles potions is increased.,28609,0,0,0
,,+$ev1 $en1 when crafting air formulated potions.,28610,0,0,0
,,+$ev1 $en1 when crafting air formulated potions.,28611,0,0,0
,,[NYI]Consuming a Dragon Isles potion will grant a brief burst of movement speed.,28612,0,0,0
Air Formulated Potions,,"Improve at crafting potions with Rousing or Awakened Air as a base reagent, gaining +$ev1 $en1 per point in this specialization.",28613,0,968261,0
,,Learn to use a special Finishing Reagent that improves Crafting Skill on frost formulated potion recipes.,28614,0,0,0
,,+$ev1 $en1 when crafting frost formulated potions.,28615,0,0,0
,,+$ev1 $en1 when crafting frost formulated potions.,28616,0,0,0
,,[NYI]The heal granted by consuming Dragon Isles potions is increased.,28617,0,0,0
,,+$ev1 $en1 when crafting frost formulated potions.,28618,0,0,0
,,+$ev1 $en1 when crafting frost formulated potions.,28619,0,0,0
,,[NYI]Consuming a Dragon Isles potion will heal a portion of your health over time.,28620,0,0,0
Frost Formulated Potions,,"Improve at crafting potions with Rousing or Awakened Frost as a base reagent, gaining +$ev1 $en1 per point in this specialization.",28621,0,650641,0
,,- Learn the final sub-specialization.|n- Learn to use Catalyst Finishing Reagents with recipes for potions and the Alacritous Alchemist Stone.,28622,0,0,0
,,+$ev1 $en1 when making potions.,28623,0,0,0
,,Learn a sub-specialization of your choice.,28624,0,0,0
,,[NYI]Reclaiming Potions grants additional Alchemical Solution.,28625,0,0,0
,,Learn a sub-specialization of your choice.,28626,0,0,0
,,+$ev1 $en1 when making potions.,28627,0,0,0
,,[NYI]Non-combat potions last longer.,28628,0,0,0
Potion Mastery,,"Improve at crafting potions and related alchemist stones, gaining +$ev1 $en1 per point in this specialization.",28629,0,967511,0
Batch Production,,,28630,0,4624378,0
Potion Experimentation,,,28631,0,4624379,0
Potion Lore,,,28632,0,3615513,0
Air Formulated Potions,,,28633,0,968261,0
Frost Formulated Potions,,,28634,0,650641,0
Potion Mastery,,"Specialize in crafting potions, increasing your ability to craft at a higher quality. In addition, learn new recipes and ways to improve the efficiency of your craft!",28635,0,967511,0
,,Inspiration grants $ev1% additional Crafting Skill when making Alchemy goods.,28636,0,0,0
,,+$ev1 $en1 when making Alchemy goods.,28637,0,0,0
,,Inspiration grants $ev1% additional Crafting Skill when making Alchemy goods.,28638,0,0,0
,,+$ev1 $en1 when making Alchemy goods.,28639,0,0,0
,,Inspiration grants $ev1% additional Crafting Skill when making Alchemy goods.,28640,0,0,0
,,+$ev1 $en1 when making Alchemy goods.,28641,0,0,0
,,Inspiration grants $ev1% additional Crafting Skill when making Alchemy goods.,28642,0,0,0
Inspiring Ambience,,"Become a more inspired Alchemist, gaining +$ev1 $en1 per point in this Specialization.",28643,0,413583,0
,,Resourcefulness saves $ev1% additional reagents when crafting Alchemy goods.,28644,0,0,0
,,+$ev1 $en1 when making Alchemy goods.,28645,0,0,0
,,Resourcefulness saves $ev1% additional reagents when crafting Alchemy goods.,28646,0,0,0
,,+$ev1 $en1 when making Alchemy goods.,28647,0,0,0
,,Resourcefulness saves $ev1% additional reagents when crafting Alchemy goods.,28648,0,0,0
,,+$ev1 $en1 when making Alchemy goods.,28649,0,0,0
,,Resourcefulness saves $ev1% additional reagents when crafting Alchemy goods.,28650,0,0,0
Resourceful Routines,,"Use reagents more economically, gaining +$ev1 $en1 per point in this Specialization.",28651,0,413581,0
,,[NYI]Damage taken from the side-effects of drinking Toxic potions and phials is reduced by an additional 25%.,28652,0,0,0
,,+$ev1 $en1 when making recipes with Decay.,28653,0,0,0
,,Learn how to transmute Awakened Decay into an assortment of Rousing elements.,28654,370714,0,0
,,+$ev1 $en1 when making recipes with decay.,28655,0,0,0
,,[NYI]Damage taken from the side-effects of drinking Toxic potions and phials is reduced by 25%.,28656,0,0,0
,,+$ev1 $en1 when making recipes with Decay.,28657,0,0,0
,,You can now discover recipes which use Decay as a reagent from Potion and Phial Experimentation.,28658,0,0,0
Decayology,,"Delve further into the mysteries of Rousing and Awakened Decay, gaining +$ev1 $en1 for crafts which use Decay per point in this specialization.",28659,0,136064,0
,,Multicraft grants up to $ev1% extra when making reagents and incenses.,28660,0,0,0
,,Learn to use special Finishing Reagents that improve crafting quality on alchemical reagent and incense recipes.,28661,0,0,0
,,+$ev1 $en1 when making reagents and incenses.,28662,0,0,0
,,+$ev1 $en1 when making reagents and incenses.,28663,0,0,0
,,"Learn how to craft Brood Salt, a Finishing Reagent that improves Inspiration and [NYI]Crafting Speed.",28664,370730,0,0
,,+$ev1 $en1 when making reagents and incenses.,28665,0,0,0
,,+$ev1 $en1 when making reagents and incenses.,28666,0,0,0
,,+$ev1 $en1 when making reagents and incenses.,28667,0,0,0
,,+$ev1 $en1 when making reagents and incenses.,28668,0,0,0
Chemical Synthesis,,"Improve at specialty recipes such as those for alchemical reagents and incenses, gaining +$ev1 $en1 for these crafts per point in this specialization.",28669,0,3615504,0
,,+$ev1% $en1 when performing transmutations.,28670,0,0,0
,,+$ev1% $en1 when performing transmutations.,28671,0,0,0
,,Learn how to transmute Awakened Order into its entropic elements.,28672,370715,0,0
,,+$ev1% $en1 when performing transmutations.,28673,0,0,0
,,+$ev1% $en1 when performing transmutations.,28674,0,0,0
Transmutation,,"Master the process of transmutation, gaining +$ev1% $en1 for these crafts per point in this specialization.",28675,0,651085,0
,,- +$ev1 $en1 and +$ev2 $en2 when making Alchemy recipes.|n- [NYI]Alchemical Crafting is $ev3% faster.,28676,0,0,0
,,Learn the final sub-specialization.,28677,0,0,0
,,+$ev1 $en1 when making Alchemy recipes.,28678,0,0,0
,,Learn a sub-specialization of your choice.,28679,0,0,0
,,+$ev1 $en1 when making Alchemy recipes.,28680,0,0,0
,,Learn a sub-specialization of your choice.,28681,0,0,0
,,[NYI]+$ev1% $en1 when making Alchemy recipes.,28682,0,0,0
,,Learn a sub-specialization of your choice.,28683,0,0,0
,,+$ev1 $en1 when making Alchemy recipes.,28684,0,0,0
,,Learn a sub-specialization of your choice.,28685,0,0,0
,,+$ev1 $en1 when making Alchemy recipes.,28686,0,0,0
Alchemical Theory,,"Improve at crafting alchemical products, gaining +$ev1 $en1 for all recipes per point in this specialization.",28687,0,134723,0
Inspiring Ambience,,,28688,0,413583,0
Resourceful Routines,,,28689,0,413581,0
Decayology,,,28690,0,136064,0
Chemical Synthesis,,,28691,0,3615504,0
Transmutation,,,28692,0,651085,0
Alchemical Theory,,Improve in the fundamentals of alchemy to gain a variety of bonuses for your craft.,28693,0,134723,0
,,Inspiration grants $ev1% additional Crafting Skill when making Alchemy goods.,28694,0,0,0
,,+$ev1 $en1 when making Alchemy goods.,28695,0,0,0
,,Inspiration grants $ev1% additional Crafting Skill when making Alchemy goods.,28696,0,0,0
,,+$ev1 $en1 when making Alchemy goods.,28697,0,0,0
,,Inspiration grants $ev1% additional Crafting Skill when making Alchemy goods.,28698,0,0,0
,,+$ev1 $en1 when making Alchemy goods.,28699,0,0,0
,,Inspiration grants $ev1% additional Crafting Skill when making Alchemy goods.,28700,0,0,0
Inspiring Ambience,,"Become a more inspired Alchemist, gaining +$ev1 $en1 per point in this Specialization.",28701,0,413583,0
,,Resourcefulness saves $ev1% additional reagents when crafting Alchemy goods.,28702,0,0,0
,,+$ev1 $en1 when making Alchemy goods.,28703,0,0,0
,,Resourcefulness saves $ev1% additional reagents when crafting Alchemy goods.,28704,0,0,0
,,+$ev1 $en1 when making Alchemy goods.,28705,0,0,0
,,Resourcefulness saves $ev1% additional reagents when crafting Alchemy goods.,28706,0,0,0
,,+$ev1 $en1 when making Alchemy goods.,28707,0,0,0
,,Resourcefulness saves $ev1% additional reagents when crafting Alchemy goods.,28708,0,0,0
Resourceful Routines,,"Use reagents more economically, gaining +$ev1 $en1 per point in this Specialization.",28709,0,413581,0
,,[NYI]Damage taken from the side-effects of drinking Toxic potions and phials is reduced by an additional 25%.,28710,0,0,0
,,+$ev1 $en1 when making recipes with Decay.,28711,0,0,0
,,Learn how to transmute Awakened Decay into an assortment of Rousing elements.,28712,370714,0,0
,,+$ev1 $en1 when making recipes with decay.,28713,0,0,0
,,[NYI]Damage taken from the side-effects of drinking Toxic potions and phials is reduced by 25%.,28714,0,0,0
,,+$ev1 $en1 when making recipes with Decay.,28715,0,0,0
,,You can now discover recipes which use Decay as a reagent from Potion and Phial Experimentation.,28716,0,0,0
Decayology,,"Delve further into the mysteries of Rousing and Awakened Decay, gaining +$ev1 $en1 for crafts which use Decay per point in this specialization.",28717,0,136064,0
,,Multicraft grants up to $ev1% extra when making reagents and incenses.,28718,0,0,0
,,Learn to use special Finishing Reagents that improve crafting quality on alchemical reagent and incense recipes.,28719,0,0,0
,,+$ev1 $en1 when making reagents and incenses.,28720,0,0,0
,,+$ev1 $en1 when making reagents and incenses.,28721,0,0,0
,,"Learn how to craft Brood Salt, a Finishing Reagent that improves Inspiration and [NYI]Crafting Speed.",28722,370730,0,0
,,+$ev1 $en1 when making reagents and incenses.,28723,0,0,0
,,+$ev1 $en1 when making reagents and incenses.,28724,0,0,0
,,+$ev1 $en1 when making reagents and incenses.,28725,0,0,0
,,+$ev1 $en1 when making reagents and incenses.,28726,0,0,0
Chemical Synthesis,,"Improve at specialty recipes such as those for alchemical reagents and incenses, gaining +$ev1 $en1 for these crafts per point in this specialization.",28727,0,3615504,0
,,+$ev1% $en1 when performing transmutations.,28728,0,0,0
,,+$ev1% $en1 when performing transmutations.,28729,0,0,0
,,Learn how to transmute Awakened Order into its entropic elements.,28730,370715,0,0
,,+$ev1% $en1 when performing transmutations.,28731,0,0,0
,,+$ev1% $en1 when performing transmutations.,28732,0,0,0
Transmutation,,"Master the process of transmutation, gaining +$ev1% $en1 for these crafts per point in this specialization.",28733,0,651085,0
,,- +$ev1 $en1 and +$ev2 $en2 when making Alchemy recipes.|n- [NYI]Alchemical Crafting is $ev3% faster.,28734,0,0,0
,,Learn the final sub-specialization.,28735,0,0,0
,,+$ev1 $en1 when making Alchemy recipes.,28736,0,0,0
,,Learn a sub-specialization of your choice.,28737,0,0,0
,,+$ev1 $en1 when making Alchemy recipes.,28738,0,0,0
,,Learn a sub-specialization of your choice.,28739,0,0,0
,,[NYI]+$ev1% $en1 when making Alchemy recipes.,28740,0,0,0
,,Learn a sub-specialization of your choice.,28741,0,0,0
,,+$ev1 $en1 when making Alchemy recipes.,28742,0,0,0
,,Learn a sub-specialization of your choice.,28743,0,0,0
,,+$ev1 $en1 when making Alchemy recipes.,28744,0,0,0
Alchemical Theory,,"Improve at crafting alchemical products, gaining +$ev1 $en1 for all recipes per point in this specialization.",28745,0,134723,0
Inspiring Ambience,,,28746,0,413583,0
Resourceful Routines,,,28747,0,413581,0
Decayology,,,28748,0,136064,0
Chemical Synthesis,,,28749,0,3615504,0
Transmutation,,,28750,0,651085,0
